2015-07-29 19:56:54,754 - INFO  [WorkerReceiver[myid=2]:FastLeaderElection@542] - Notification: 10.0.0.1 (n.leader), 11.0.0.1 (n.zxid), 12.0.0.1 (n.round), LOOKING (n.state), 13.0.0.1 (n.sid), 14.0.0.1 (n.peerEPoch), LEADING (my state)
2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:10.0.0.10
2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:10.0.0.11
2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:10.0.0.12
2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:10.0.0.13
2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:10.0.0.14
2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:10.0.0.15
2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:10.0.0.16
2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:10.0.0.17
2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:10.0.0.18
2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:10.0.0.19
2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:10.0.0.20
2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:10.0.0.21
2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:10.0.0.22
2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:10.0.0.23
2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:10.0.0.24
2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:10.0.0.25
2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:10.0.0.26
2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:10.0.0.27
2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:10.0.0.28
2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:10.0.0.29
2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:10.0.0.30
2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:10.0.0.31
2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:10.0.0.32
2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:10.0.0.33
2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:10.0.0.34
2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:10.0.0.35
2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:10.0.0.36
2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:10.0.0.37
2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:10.0.0.38
2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:10.0.0.39
2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:10.0.0.40
2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:10.0.0.41
2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:10.0.0.42
2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:10.0.0.43
2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:10.0.0.44
2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:10.0.0.45
2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:10.0.0.46
2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:10.0.0.47
2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:10.0.0.48
2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:10.0.0.49
2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:10.0.0.50
2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:10.0.0.51
2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:10.0.0.52
2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:10.0.0.53
2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:10.0.0.54
2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:10.0.0.55
2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:10.0.0.56
2015-07-30 17:43:58,186 - INFO  [QuorumPeer[myid=1]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:10.0.0.57
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.1 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.1
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.1 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.1
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.1 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.1
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.1 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.1
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.1 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.1
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.1 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.1
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.2 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.2
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.2 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.2
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.3 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.3
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.3 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.3
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.4 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.4
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.5 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.5
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.6 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.6
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.7 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.7
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.8 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.8
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.9 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.9
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.10 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.10
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.11 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.11
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.12 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.12
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.13 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.13
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.14 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.14
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.15 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.15
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.16 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.16
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.17 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.17
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.18 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.18
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.19 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.19
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.20 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.20
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.21 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.21
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.22 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.22
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.23 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.23
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.24 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.24
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.25 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.25
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.26 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.26
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.27 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.27
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.28 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.28
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.29 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.29
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.30 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.30
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.31 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.31
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.32 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.32
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.33 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.33
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.34 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.34
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.35 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.35
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.36 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.36
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.37 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.37
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.38 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.38
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.39 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.39
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.40 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.40
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.41 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.41
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.42 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.42
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.43 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.43
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.44 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.44
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.45 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.45
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.46 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.46
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.47 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.47
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.48 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.48
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.49 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.49
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.50 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.50
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.51 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.51
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.52 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.52
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.53 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.53
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.54 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.54
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.55 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.55
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.56 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.56
2015-07-31 15:36:24,570 - INFO  [LearnerHandler-/10.10.34.13:59348:LearnerHandler@263] - Follower sid: 10.0.0.57 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@11.0.0.57
2015-07-30 16:12:01,554 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client 10.0.0.1:11.0.0.1; will be dropped if server is in r-o mode
2015-07-30 16:12:01,554 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client 10.0.0.1:11.0.0.1; will be dropped if server is in r-o mode
2015-07-30 16:12:01,554 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client 10.0.0.1:11.0.0.1; will be dropped if server is in r-o mode
2015-07-30 16:12:01,554 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client 10.0.0.1:11.0.0.1; will be dropped if server is in r-o mode
2015-07-30 16:12:01,554 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client 10.0.0.1:11.0.0.1; will be dropped if server is in r-o mode
2015-07-30 16:12:01,554 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client 10.0.0.1:11.0.0.1; will be dropped if server is in r-o mode
2015-07-30 16:12:01,554 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client 10.0.0.2:11.0.0.2; will be dropped if server is in r-o mode
2015-07-30 16:12:01,554 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client 10.0.0.2:11.0.0.2; will be dropped if server is in r-o mode
2015-07-30 16:12:01,554 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client 10.0.0.3:11.0.0.3; will be dropped if server is in r-o mode
2015-07-30 16:12:01,554 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client 10.0.0.3:11.0.0.3; will be dropped if server is in r-o mode
2015-07-30 16:12:01,554 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client 10.0.0.4:11.0.0.4; will be dropped if server is in r-o mode
2015-07-30 16:12:01,554 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client 10.0.0.5:11.0.0.5; will be dropped if server is in r-o mode
2015-07-30 16:12:01,554 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client 10.0.0.6:11.0.0.6; will be dropped if server is in r-o mode
2015-07-30 16:12:01,554 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client 10.0.0.7:11.0.0.7; will be dropped if server is in r-o mode
2015-07-30 16:12:01,554 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client 10.0.0.8:11.0.0.8; will be dropped if server is in r-o mode
2015-07-30 16:12:01,554 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client 10.0.0.9:11.0.0.9; will be dropped if server is in r-o mode
2015-07-30 16:12:01,554 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client 10.0.0.10:11.0.0.10; will be dropped if server is in r-o mode
2015-07-30 16:12:01,554 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client 10.0.0.11:11.0.0.11; will be dropped if server is in r-o mode
2015-07-30 16:12:01,554 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client 10.0.0.12:11.0.0.12; will be dropped if server is in r-o mode
2015-07-30 16:12:01,554 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client 10.0.0.13:11.0.0.13; will be dropped if server is in r-o mode
2015-07-30 16:12:01,554 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client 10.0.0.14:11.0.0.14; will be dropped if server is in r-o mode
2015-07-30 16:12:01,554 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client 10.0.0.15:11.0.0.15; will be dropped if server is in r-o mode
2015-07-30 16:12:01,554 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client 10.0.0.16:11.0.0.16; will be dropped if server is in r-o mode
2015-07-30 16:12:01,554 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client 10.0.0.17:11.0.0.17; will be dropped if server is in r-o mode
2015-07-30 16:12:01,554 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client 10.0.0.18:11.0.0.18; will be dropped if server is in r-o mode
2015-07-30 16:12:01,554 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client 10.0.0.19:11.0.0.19; will be dropped if server is in r-o mode
2015-07-30 16:12:01,554 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client 10.0.0.20:11.0.0.20; will be dropped if server is in r-o mode
2015-07-30 16:12:01,554 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client 10.0.0.21:11.0.0.21; will be dropped if server is in r-o mode
2015-07-30 16:12:01,554 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client 10.0.0.22:11.0.0.22; will be dropped if server is in r-o mode
2015-07-30 16:12:01,554 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client 10.0.0.23:11.0.0.23; will be dropped if server is in r-o mode
2015-07-30 16:12:01,554 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client 10.0.0.24:11.0.0.24; will be dropped if server is in r-o mode
